ID_Transacao,Data,Valor,ID_Cliente,Anomalia
60288,2023-03-30T17:10:42.606Z,51635.69890968867,3150,true
20063,2024-06-08T03:50:31.176Z,50611.372637356835,7686,true
82206,2024-07-07T04:00:05.287Z,97318.08326282765,3523,true
63763,2023-08-17T07:15:50.469Z,75747.38155977264,8435,true
33553,2023-09-23T17:51:30.663Z,66494.93731470917,1009,true
97720,2023-12-14T04:25:23.757Z,94478.047617647,3862,true
60356,2024-06-13T18:23:56.219Z,63941.294756784264,8592,true
62010,2024-11-19T16:39:13.861Z,72934.62381645595,7431,true
19530,2023-10-21T18:00:26.724Z,67682.13662118868,2683,true
83039,2024-12-04T12:00:12.110Z,97830.9706641194,7072,true
95832,2024-12-19T22:09:35.544Z,82803.1645087133,3271,true
15958,2024-10-27T01:14:36.919Z,61421.325051698994,2663,true
75388,2023-04-17T07:57:10.835Z,50555.36343469093,9877,true
40941,2023-11-29T07:53:23.064Z,64549.41661179519,5730,true
61300,2024-02-29T02:48:43.948Z,66037.10723466036,9440,true
10212,2023-10-09T12:46:23.682Z,97944.24662673724,3469,true
20841,2023-04-03T11:49:10.626Z,92975.2475010983,6216,true
82451,2023-01-06T03:13:29.730Z,96690.45871496754,7881,true
93340,2023-02-09T23:57:51.059Z,91010.34712147896,7626,true
29531,2024-02-16T03:05:08.571Z,66427.36034154898,3732,true
62387,2024-06-04T16:22:15.993Z,61853.966455006695,1161,true
24833,2023-09-22T14:46:18.263Z,59062.86837847806,9017,true
64020,2023-04-25T23:30:46.070Z,60587.58018283066,9997,true
25312,2023-10-25T09:43:31.960Z,71922.31466811402,8198,true
77566,2023-06-13T09:30:31.979Z,74925.41297418636,1373,true
75790,2024-07-31T21:27:58.829Z,95910.4745812695,8672,true
81371,2023-12-13T09:31:36.275Z,80054.39278563154,5497,true
95618,2024-07-24T19:52:19.849Z,60958.218768235834,6832,true
81412,2023-11-30T22:30:36.481Z,54290.17205359662,3312,true
29093,2024-05-17T10:22:16.358Z,97813.51897011275,5317,true
72462,2023-05-30T17:49:22.187Z,68595.8700470655,7769,true
71253,2023-10-14T02:58:58.382Z,72727.87594287696,4308,true
65562,2023-05-16T13:23:00.405Z,92723.28874336064,9004,true
42968,2023-03-20T00:34:01.108Z,58047.53672970704,5446,true
60675,2024-07-12T10:57:28.316Z,87757.47170583735,4417,true
61511,2023-12-03T23:15:55.640Z,75493.6696983977,9567,true
79894,2023-05-30T00:47:57.168Z,63434.0387058073,8470,true
48654,2023-10-13T17:34:49.452Z,87619.08147849585,2349,true
91085,2024-03-28T01:48:25.428Z,69448.43185001521,2261,true
27180,2024-04-28T02:39:27.973Z,96942.71959127764,5131,true
20229,2023-04-02T11:48:15.305Z,57934.814276473386,3369,true
63136,2023-07-05T15:35:15.026Z,56562.69354233512,2433,true
63599,2023-11-03T03:46:05.840Z,63214.61821173355,6485,true
71643,2024-01-21T15:24:29.038Z,55996.98606494885,7002,true
99597,2024-02-29T03:49:38.037Z,66221.88489946089,2239,true
94515,2024-12-01T02:27:50.454Z,54917.10043865451,2000,true
38337,2024-04-08T04:13:54.951Z,51625.782753052605,4361,true
16637,2023-08-30T14:48:50.367Z,81585.02163093093,8872,true
83095,2023-02-23T10:26:39.351Z,75286.60646700845,3497,true
28734,2023-08-07T19:11:41.512Z,52175.83870967174,2270,true
61225,2024-11-13T14:39:27.030Z,69265.70887942944,3577,true
35551,2023-01-18T16:02:01.033Z,61899.195805668925,1790,true
20195,2023-09-10T13:11:46.116Z,78031.27565364771,2138,true
90180,2024-10-26T14:14:57.274Z,63642.71222001384,6565,true
65477,2023-02-22T12:43:47.518Z,53444.07255048109,8076,true
38715,2024-03-03T12:02:39.223Z,79975.71827275497,5003,true
30494,2024-08-05T07:24:02.528Z,50973.27650193265,4361,true
43591,2024-07-14T04:47:29.105Z,95392.30641537352,1798,true
28476,2024-01-25T05:56:14.817Z,96730.81707041367,4249,true
