ID_Transacao,Data,Valor,ID_Cliente,Anomalia
88685,2023-07-01T02:42:16.911Z,59121.31324677411,1647,true
98698,2023-07-03T08:45:44.563Z,87582.41824681562,8696,true
60746,2024-04-28T02:42:15.012Z,58465.042916611244,3806,true
95211,2023-11-14T22:06:32.137Z,77425.11627722994,2027,true
84982,2024-11-29T12:25:21.511Z,72505.23214743112,1625,true
32716,2023-09-29T14:12:10.139Z,50901.31793670445,7515,true
11043,2024-06-24T05:42:39.667Z,84206.95562200824,4145,true
59740,2024-09-08T09:14:43.663Z,92968.90421369989,7316,true
51537,2024-10-04T03:18:43.231Z,88664.81991383774,5179,true
22862,2023-05-02T06:04:37.071Z,61262.56024295145,5381,true
29308,2023-11-27T02:24:01.117Z,86076.2676909065,7541,true
80752,2023-02-02T12:16:23.017Z,61868.42437839456,4017,true
28810,2024-02-22T07:44:54.909Z,68298.587834946,8608,true
70490,2024-04-17T03:15:38.359Z,87385.59926241245,9469,true
90489,2024-01-03T22:15:50.625Z,76096.95936344215,2666,true
28007,2023-05-26T02:18:27.141Z,94691.80687484256,1895,true
86594,2024-09-20T19:47:41.789Z,58987.179104511284,3223,true
51428,2023-05-07T09:03:45.718Z,86068.04953850496,1290,true
66376,2023-02-19T12:32:30.261Z,81572.35226698812,2671,true
58377,2024-09-05T09:44:21.454Z,98332.95822565292,7877,true
47900,2024-09-01T06:12:07.649Z,54517.973529261115,8577,true
69877,2024-12-27T09:56:15.447Z,54880.99482252921,3085,true
17244,2023-03-01T09:03:19.644Z,91399.59901583566,7794,true
57877,2024-08-30T07:25:29.023Z,93033.16990746923,8165,true
11439,2023-05-01T09:39:02.480Z,66894.74500241864,7272,true
58195,2024-06-19T06:15:43.094Z,74440.10395389804,2008,true
83110,2023-12-02T06:37:03.226Z,86385.68926971467,2327,true
33320,2024-02-16T19:34:11.828Z,86267.45361088995,8760,true
57331,2023-03-10T11:23:56.345Z,72522.12392365458,7361,true
79265,2023-11-25T23:21:42.437Z,86055.91071294458,3725,true
67021,2023-03-11T04:11:11.977Z,89347.80833630709,5820,true
41427,2024-08-21T22:50:07.447Z,86611.55480167214,1165,true
69021,2023-06-24T12:23:14.739Z,96963.19508016412,9541,true
98755,2024-10-04T13:26:49.615Z,98043.77607618208,6412,true
34220,2023-12-31T01:29:21.585Z,64975.160387821066,3714,true
98503,2023-06-16T04:39:14.867Z,69509.71050597934,1500,true
32863,2023-05-08T10:46:10.295Z,80106.7121191152,4677,true
60376,2023-09-19T03:26:02.492Z,86870.00645114935,1270,true
91929,2024-05-21T16:52:40.692Z,76395.86594353613,5164,true
46162,2024-11-11T12:41:53.726Z,71364.27541316683,9628,true
82356,2023-07-12T01:15:23.325Z,66696.32305453694,8536,true
41521,2023-05-23T05:31:20.716Z,89924.92329522895,5566,true
55446,2023-08-14T19:48:05.051Z,76816.02970630347,6572,true
73421,2023-12-30T11:31:16.754Z,96887.64382138808,1811,true
83343,2024-10-09T18:40:46.136Z,93991.76868286017,6608,true
27949,2024-02-07T05:38:21.361Z,72648.59283416279,7114,true
77255,2024-11-23T22:11:28.690Z,56972.34834257435,5740,true
93077,2024-01-26T13:22:46.736Z,78824.5157497901,5827,true
