ID_Transacao,Data,Valor,ID_Cliente,Anomalia
36349,2023-09-14T03:52:24.419Z,67074.04726399199,6177,true
22576,2024-03-21T09:22:44.279Z,53303.48561876618,3261,true
40667,2024-10-11T05:31:17.478Z,80675.13134089162,1332,true
37486,2023-08-09T01:43:30.806Z,69045.28515914778,5499,true
21540,2024-05-11T21:39:02.152Z,55325.69224956824,5671,true
50507,2024-06-24T08:53:34.986Z,71750.09642998548,7981,true
27486,2024-10-01T10:06:10.218Z,89348.86649800712,4253,true
43858,2023-05-18T07:51:25.669Z,93369.83966651486,7182,true
96885,2024-11-12T13:27:37.988Z,54222.73688197612,6366,true
26237,2024-08-18T23:04:51.885Z,85643.87036680181,6406,true
76199,2023-11-22T05:54:42.816Z,51672.24613254905,1897,true
13779,2024-10-07T06:05:24.013Z,61848.393441841756,8409,true
94952,2023-05-02T20:37:49.188Z,69267.62349959656,9346,true
67321,2023-10-23T00:57:38.835Z,54140.39923858844,7972,true
57527,2023-01-02T23:38:08.146Z,85418.3956024045,7212,true
29816,2024-10-26T09:28:11.151Z,79180.10543085088,6641,true
21955,2023-09-23T08:50:51.917Z,54228.31207262841,4088,true
52890,2024-06-18T04:00:01.122Z,57898.32472919256,6211,true
91306,2024-10-04T03:53:16.005Z,62263.29860131051,6475,true
74299,2023-05-02T02:06:06.630Z,72653.59694254061,2490,true
58788,2023-04-24T20:38:06.182Z,81263.87585779962,4775,true
19318,2023-08-24T21:34:54.340Z,76882.32667853702,4817,true
75756,2023-08-16T20:01:22.794Z,52900.77081893074,8485,true
26626,2023-09-24T06:46:29.281Z,99296.23414317623,7827,true
45000,2024-09-24T17:48:38.159Z,59358.73621787589,7948,true
91441,2024-02-08T07:19:17.082Z,82841.42286192048,1931,true
25353,2024-10-14T09:27:09.578Z,85496.70618510051,3974,true
35398,2024-05-22T20:01:21.074Z,86419.5449638669,1296,true
70157,2024-08-24T01:57:27.742Z,56431.73671799636,4348,true
17683,2024-11-16T20:47:28.832Z,87707.68531391844,6775,true
91936,2024-04-05T01:40:39.245Z,96569.875611509,3058,true
81746,2024-03-09T03:32:45.858Z,64704.58634085227,4887,true
62325,2024-09-01T17:40:34.726Z,69005.54339800419,6822,true
69714,2024-06-30T02:08:27.328Z,58625.925213852155,5240,true
55526,2024-05-28T07:14:14.108Z,62988.66285759819,4762,true
97217,2024-04-11T15:01:02.506Z,80952.71033108688,1188,true
58729,2023-03-18T13:19:48.959Z,97152.3415938112,8954,true
42607,2024-04-16T16:11:13.598Z,92868.23667896012,2430,true
59684,2024-10-26T17:42:21.490Z,94149.98111700418,8026,true
59088,2023-03-23T11:57:01.545Z,99862.87388779358,6128,true
75658,2023-12-02T07:30:40.182Z,55128.29285143552,5851,true
97721,2024-07-11T07:43:27.995Z,53494.46002975125,7548,true
59263,2023-05-31T21:05:01.461Z,86242.96575592544,5436,true
98724,2024-11-28T05:31:25.941Z,84487.39814535942,1474,true
69274,2024-07-08T16:10:29.001Z,88716.48382857292,8594,true
96373,2024-03-20T03:09:44.216Z,94471.07112875897,4681,true
77278,2024-06-21T09:48:35.413Z,51692.10794765245,5244,true
30512,2024-08-15T11:44:32.686Z,81315.6623448575,2447,true
22148,2024-09-24T22:59:43.915Z,90605.76721089886,5027,true
93203,2024-04-20T04:45:50.266Z,64166.66155470614,9866,true
53711,2024-11-11T00:55:04.473Z,66588.35131849609,1572,true
55597,2023-05-03T23:19:39.690Z,58245.555513830725,9083,true
47055,2024-07-07T07:37:55.165Z,55858.39677251616,5902,true
97546,2023-10-13T05:07:43.567Z,89357.01455442533,2757,true
96611,2023-09-29T07:23:09.249Z,73951.03001385473,8345,true
