ID_Transacao,Data,Valor,ID_Cliente,Anomalia
17410,2024-12-23T22:12:21.573Z,63997.68015406704,7471,true
75521,2024-11-16T20:18:42.542Z,59071.67250217749,9989,true
99974,2023-10-17T06:12:54.774Z,50748.047437093795,8511,true
42596,2023-04-15T03:37:45.898Z,59093.13748513171,8615,true
93473,2024-09-03T04:37:24.217Z,62021.407641201586,6946,true
66379,2024-08-12T15:28:18.384Z,61388.68362140313,1091,true
16825,2023-02-09T19:44:48.583Z,70050.27077955555,5190,true
60987,2023-05-17T12:55:23.313Z,92364.92730731636,6338,true
40583,2024-10-23T04:35:52.163Z,64721.04124487881,7653,true
32027,2024-11-09T14:14:06.136Z,57422.29772499847,4219,true
32432,2024-04-17T22:43:21.075Z,55090.90592633191,3546,true
46420,2024-01-12T15:19:56.916Z,90716.93015706749,9949,true
15360,2024-05-01T14:05:13.045Z,85577.06171042682,2554,true
10602,2023-07-09T00:47:42.956Z,96344.46472286514,2742,true
27689,2024-08-28T20:26:15.457Z,96546.92272075993,2092,true
52171,2024-11-18T02:06:11.727Z,72865.07796976762,7698,true
93205,2024-10-08T06:41:51.854Z,72187.8744225018,2617,true
77730,2023-08-06T00:57:23.632Z,63409.40917776383,4676,true
31736,2024-12-15T14:40:32.545Z,89469.78684022093,3999,true
69818,2024-06-30T01:14:35.069Z,84061.36733236822,2471,true
17600,2023-03-07T16:46:45.219Z,68888.52320446551,7714,true
65987,2023-03-02T18:50:25.352Z,63989.195845524875,5432,true
13129,2024-03-12T03:44:09.488Z,59959.80724232311,3200,true
63881,2023-04-14T03:05:51.530Z,99099.04832323239,8269,true
43628,2023-05-17T16:43:27.576Z,64711.95301699883,4246,true
16943,2023-07-31T06:35:11.104Z,62015.58723964335,5532,true
76317,2023-07-06T01:48:24.022Z,93809.14048322476,4443,true
14773,2024-11-27T03:24:51.923Z,51481.755626180406,3027,true
84629,2024-04-01T17:04:22.627Z,92672.62673774661,6332,true
78925,2023-04-22T03:31:30.128Z,74806.68270281403,9197,true
90948,2023-04-24T23:29:19.768Z,99349.08115013342,3615,true
92299,2023-08-02T11:38:45.683Z,77004.6737447501,5253,true
30855,2024-11-01T04:35:46.779Z,91243.88467106313,1858,true
50124,2024-02-22T03:05:17.601Z,66323.54650923949,1268,true
37290,2023-12-13T05:55:04.795Z,98578.96722728456,4436,true
78985,2023-03-02T01:53:59.595Z,69842.64663199338,4142,true
31376,2023-06-11T03:34:55.422Z,68500.25933804925,1960,true
45321,2024-06-25T12:17:22.497Z,73937.11972932723,6554,true
54910,2023-05-18T04:53:04.236Z,75660.9747836562,8903,true
87808,2024-11-03T06:01:12.492Z,83109.86762567461,2833,true
95892,2024-09-11T21:37:17.850Z,55093.68597099405,3868,true
10882,2024-08-06T08:45:28.451Z,98579.94034686354,5477,true
15923,2024-10-22T11:04:51.199Z,88951.48095934743,5885,true
64173,2023-08-11T04:36:40.029Z,89607.67284859395,6139,true
48585,2024-05-11T09:39:45.835Z,72321.96559992725,7618,true
71723,2024-12-23T04:07:31.730Z,60631.55584920666,3247,true
18475,2024-12-09T06:29:55.786Z,59532.56336468396,3650,true
60523,2024-02-22T21:13:00.569Z,81619.49645614976,4780,true
88626,2023-08-19T11:59:06.090Z,84988.98519794997,9118,true
77768,2024-04-06T14:38:37.716Z,63190.349078818705,5014,true
99437,2023-05-19T21:25:02.997Z,82144.48959198689,6262,true
42051,2023-04-27T13:49:09.721Z,61045.43268320589,4075,true
84022,2024-05-16T18:46:27.179Z,89721.56910960187,5233,true
37549,2024-10-02T07:43:41.443Z,96006.6113610777,8695,true
49321,2024-04-02T13:25:09.495Z,77432.76797090382,1558,true
29121,2023-04-11T22:46:19.108Z,75502.15811572886,5832,true
38647,2024-09-25T17:53:28.470Z,84236.98488524668,1644,true
75452,2023-11-29T03:32:32.721Z,83180.17601352656,5244,true
24369,2024-05-15T16:33:39.241Z,63542.52953035326,4769,true
49581,2024-08-18T19:08:49.700Z,85662.08763802121,4108,true
42144,2023-01-05T09:39:50.622Z,88431.35049013619,5050,true
43562,2024-11-26T16:09:01.895Z,54575.789792253694,2393,true
50054,2024-02-21T13:28:15.893Z,60662.20803275799,6776,true
76367,2023-02-01T12:36:59.863Z,54425.24825109864,3208,true
42416,2024-01-16T02:27:04.641Z,57549.728723759545,4157,true
38658,2023-11-14T21:40:44.034Z,75884.96712681951,7569,true
25781,2023-10-31T09:47:04.560Z,52706.50432783865,8015,true
45938,2024-06-07T05:52:37.831Z,53753.82447684757,4180,true
52872,2024-05-02T13:59:40.789Z,53505.9196539241,5494,true
22404,2024-08-01T01:50:04.084Z,81861.40533713023,9610,true
19711,2024-03-15T23:50:30.785Z,82062.4368459124,8713,true
85522,2024-05-11T13:24:34.083Z,76750.94627886756,3648,true
